-0.5258,0.8036,-0.279
-0.6344,0.722,-0.2761
-0.7305,0.6259,-0.2732
-0.8121,0.5171,-0.2704
-0.8775,0.398,-0.2675
-0.9255,0.2709,-0.2647
-0.9552,0.1383,-0.2618
-0.9659,0.0028,-0.2589
-0.9575,-0.1329,-0.2561
-0.9301,-0.266,-0.2532
-0.8844,-0.3939,-0.2504
-0.8212,-0.5143,-0.2475
-0.7417,-0.6245,-0.2446
-0.6476,-0.7226,-0.2418
-0.5407,-0.8065,-0.2389
-0.4232,-0.8748,-0.2361
-0.2973,-0.9259,-0.2332
-0.1654,-0.9589,-0.2303
-0.0303,-0.9733,-0.2275
0.1056,-0.9687,-0.2246
0.2394,-0.9453,-0.2217
0.3687,-0.9034,-0.2189
0.491,-0.844,-0.216
0.6038,-0.7681,-0.2132
0.7049,-0.6774,-0.2103
0.7925,-0.5735,-0.2074
0.8649,-0.4584,-0.2046
0.9206,-0.3344,-0.2017
0.9586,-0.2039,-0.1989
0.9781,-0.0694,-0.196
0.9789,0.0665,-0.1931
0.9609,0.2012,-0.1903
0.9244,0.3322,-0.1874
0.8702,0.4568,-0.1845
0.7993,0.5728,-0.1817
0.7131,0.6779,-0.1788
0.6132,0.7701,-0.176
0.5016,0.8476,-0.1731
0.3803,0.909,-0.1702
0.2518,0.9532,-0.1674
0.1184,0.9792,-0.1645
-0.0173,0.9867,-0.1617
-0.1528,0.9754,-0.1588
-0.2854,0.9456,-0.1559
-0.4127,0.8979,-0.1531
-0.5322,0.8332,-0.1502
-0.6417,0.7526,-0.1474
-0.7392,0.6579,-0.1445
-0.8227,0.5506,-0.1416
-0.8907,0.4329,-0.1388
-0.942,0.307,-0.1359
-0.9755,0.1753,-0.133
-0.9907,0.0402,-0.1302
-0.9872,-0.0957,-0.1273
-0.9652,-0.2298,-0.1245
-0.9251,-0.3597,-0.1216
-0.8676,-0.4829,-0.1187
-0.7938,-0.5971,-0.1159
-0.7051,-0.7001,-0.113
-0.6031,-0.79,-0.1102
-0.4899,-0.8652,-0.1073
-0.3674,-0.9242,-0.1044
-0.238,-0.9659,-0.1016
-0.1042,-0.9896,-0.0987
0.0317,-0.9949,-0.0959
0.1669,-0.9816,-0.093
0.2992,-0.9499,-0.0901
0.4258,-0.9006,-0.0873
0.5446,-0.8344,-0.0844
0.6532,-0.7527,-0.0815
0.7498,-0.657,-0.0787
0.8324,-0.549,-0.0758
0.8995,-0.4308,-0.073
0.9499,-0.3046,-0.0701
0.9827,-0.1726,-0.0672
0.9972,-0.0374,-0.0644
0.9932,0.0984,-0.0615
0.9708,0.2325,-0.0587
0.9304,0.3623,-0.0558
0.8727,0.4854,-0.0529
0.7988,0.5995,-0.0501
0.7101,0.7026,-0.0472
0.6082,0.7926,-0.0443
0.495,0.8679,-0.0415
0.3726,0.9272,-0.0386
0.2434,0.9693,-0.0358
0.1096,0.9934,-0.0329
-0.0263,0.9992,-0.03
-0.1616,0.9865,-0.0272
-0.294,0.9555,-0.0243
-0.4209,0.9068,-0.0215
-0.5401,0.8414,-0.0186
-0.6493,0.7604,-0.0157
-0.7465,0.6653,-0.0129
-0.8299,0.5579,-0.01
-0.8979,0.4402,-0.0072
-0.9493,0.3143,-0.0043
-0.9832,0.1826,-0.0014
-0.9989,0.0476,0.0014
-0.9961,-0.0884,0.0043
-0.9749,-0.2227,0.0072
-0.9356,-0.3528,0.01
-0.8791,-0.4765,0.0129
-0.8063,-0.5913,0.0157
-0.7186,-0.6952,0.0186
-0.6176,-0.7862,0.0215
-0.5051,-0.8627,0.0243
-0.3834,-0.9232,0.0272
-0.2545,-0.9666,0.03
-0.121,-0.9921,0.0329
0.0148,-0.9993,0.0358
0.1503,-0.9879,0.0386
0.283,-0.9582,0.0415
0.4104,-0.9108,0.0443
0.5302,-0.8465,0.0472
0.6402,-0.7666,0.0501
0.7383,-0.6724,0.0529
0.8227,-0.5658,0.0558
0.8918,-0.4487,0.0587
0.9443,-0.3232,0.0615
0.9793,-0.1918,0.0644
0.9961,-0.0569,0.0672
0.9944,0.079,0.0701
0.9742,0.2135,0.073
0.9359,0.344,0.0758
0.8802,0.468,0.0787
0.8081,0.5833,0.0815
0.721,0.6878,0.0844
0.6205,0.7793,0.0873
0.5085,0.8564,0.0901
0.3869,0.9174,0.093
0.2582,0.9613,0.0959
0.1248,0.9873,0.0987
-0.011,0.9948,0.1016
-0.1465,0.9837,0.1044
-0.2793,0.9542,0.1073
-0.4068,0.9069,0.1102
-0.5266,0.8426,0.113
-0.6365,0.7625,0.1159
-0.7345,0.6682,0.1187
-0.8186,0.5614,0.1216
-0.8873,0.444,0.1245
-0.9394,0.3184,0.1273
-0.9737,0.1868,0.1302
-0.9898,0.0518,0.133
-0.9871,-0.0842,0.1359
-0.9659,-0.2185,0.1388
-0.9265,-0.3487,0.1416
-0.8696,-0.4722,0.1445
-0.7963,-0.5867,0.1474
-0.7079,-0.6901,0.1502
-0.6063,-0.7804,0.1531
-0.4931,-0.8559,0.1559
-0.3707,-0.9151,0.1588
-0.2413,-0.9569,0.1617
-0.1074,-0.9805,0.1645
0.0285,-0.9855,0.1674
0.1638,-0.9717,0.1702
0.2959,-0.9394,0.1731
0.4223,-0.8892,0.176
0.5406,-0.8221,0.1788
0.6485,-0.7392,0.1817
0.7439,-0.6423,0.1845
0.825,-0.5332,0.1874
0.8902,-0.4139,0.1903
0.9384,-0.2867,0.1931
0.9684,-0.154,0.196
0.9799,-0.0185,0.1989
0.9724,0.1173,0.2017
0.9462,0.2507,0.2046
0.9017,0.3793,0.2074
0.8399,0.5004,0.2103
0.7618,0.6117,0.2132
0.669,0.7112,0.216
0.5633,0.7967,0.2189
0.4467,0.8668,0.2217
0.3215,0.9199,0.2246
0.1901,0.955,0.2275
0.0551,0.9716,0.2303
-0.0809,0.9691,0.2332
-0.2152,0.9476,0.2361
-0.3452,0.9076,0.2389
-0.4683,0.8499,0.2418
-0.5821,0.7754,0.2446
-0.6844,0.6858,0.2475
-0.7732,0.5827,0.2504
-0.8466,0.4682,0.2532
-0.9032,0.3445,0.2561
-0.9419,0.2142,0.2589
-0.9618,0.0796,0.2618
-0.9627,-0.0564,0.2647
-0.9444,-0.1912,0.2675
-0.9073,-0.322,0.2704
-0.8521,-0.4463,0.2732
-0.78,-0.5616,0.2761
-0.6922,-0.6656,0.279
-0.5907,-0.7561,0.2818
-0.4774,-0.8313,0.2847
-0.3545,-0.8897,0.2876
-0.2247,-0.9302,0.2904
-0.0904,-0.9517,0.2933
0.0456,-0.9541,0.2961
0.1806,-0.937,0.299
0.3117,-0.901,0.3019
0.4364,-0.8466,0.3047
0.5521,-0.775,0.3076
0.6563,-0.6877,0.3104
0.747,-0.5863,0.3133
0.8224,-0.473,0.3162
0.8807,-0.3502,0.319
0.9208,-0.2202,0.3219
0.9419,-0.0858,0.3247
0.9435,0.0502,0.3276
0.9255,0.185,0.3305
0.8883,0.3159,0.3333
0.8327,0.44,0.3362
0.7597,0.5548,0.3391
0.671,0.6579,0.3419
0.5683,0.7471,0.3448
0.4538,0.8205,0.3476
0.3298,0.8766,0.3505
0.1991,0.9141,0.3534
0.0642,0.9322,0.3562
-0.0718,0.9305,0.3591
-0.2061,0.9091,0.3619
-0.3359,0.8684,0.3648
-0.4584,0.8092,0.3677
-0.5709,0.7327,0.3705
-0.671,0.6406,0.3734
-0.7566,0.5348,0.3763
-0.8257,0.4177,0.3791
-0.8769,0.2917,0.382
-0.9091,0.1595,0.3848
-0.9215,0.024,0.3877
-0.9138,-0.1118,0.3906
-0.8861,-0.245,0.3934
-0.8391,-0.3727,0.3963
-0.7737,-0.492,0.3991
-0.6914,-0.6003,0.402
-0.594,-0.6952,0.4049
-0.4835,-0.7746,0.4077
-0.3625,-0.8367,0.4106
-0.2335,-0.8801,0.4134
-0.0995,-0.9038,0.4163
0.0365,-0.9072,0.4192
0.1714,-0.8902,0.422
0.3024,-0.8533,0.4249
0.4263,-0.7971,0.4278
0.5403,-0.7229,0.4306
0.6419,-0.6325,0.4335
0.7288,-0.5277,0.4363
0.7988,-0.4111,0.4392
0.8504,-0.2852,0.4421
0.8824,-0.153,0.4449
0.894,-0.0174,0.4478
0.8848,0.1183,0.4506
0.8551,0.2511,0.4535
0.8056,0.3778,0.4564
0.7373,0.4955,0.4592
0.6518,0.6013,0.4621
0.5511,0.6929,0.4649
0.4376,0.7679,0.4678
0.3139,0.8246,0.4707
0.183,0.8616,0.4735
0.0479,0.8779,0.4764
-0.088,0.8732,0.4793
-0.2217,0.8476,0.4821
-0.3497,0.8016,0.485
-0.469,0.7362,0.4878
-0.5768,0.6531,0.4907
-0.6702,0.5542,0.4936
-0.7471,0.442,0.4964
-0.8055,0.3191,0.4993
-0.844,0.1885,0.5021
-0.8614,0.0536,0.505
-0.8575,-0.0824,0.5079
-0.8321,-0.2161,0.5107
-0.786,-0.3441,0.5136
-0.7202,-0.4632,0.5165
-0.6364,-0.5704,0.5193
-0.5366,-0.6629,0.5222
-0.4233,-0.7383,0.525
-0.2995,-0.7947,0.5279
-0.1683,-0.8307,0.5308
-0.0329,-0.8451,0.5336
0.1029,-0.8376,0.5365
0.2358,-0.8084,0.5393
0.3623,-0.7581,0.5422
0.479,-0.6881,0.5451
0.5828,-0.6001,0.5479
0.6709,-0.4965,0.5508
0.7411,-0.3798,0.5536
0.7913,-0.2533,0.5565
0.8201,-0.1204,0.5594
0.8268,0.0156,0.5622
0.8111,0.1507,0.5651
0.7734,0.2815,0.568
0.7147,0.4043,0.5708
0.6364,0.5156,0.5737
0.5408,0.6125,0.5765
0.4305,0.6921,0.5794
0.3084,0.7522,0.5823
0.178,0.7912,0.5851
0.0429,0.8077,0.588
-0.0931,0.8014,0.5908
-0.226,0.7723,0.5937
-0.3522,0.7212,0.5966
-0.4678,0.6495,0.5994
-0.5697,0.5592,0.6023
-0.6547,0.4529,0.6052
-0.7204,0.3337,0.608
-0.7647,0.205,0.6109
-0.7863,0.0706,0.6137
-0.7846,-0.0654,0.6166
-0.7593,-0.1992,0.6195
-0.7114,-0.3266,0.6223
-0.6421,-0.4437,0.6252
-0.5535,-0.547,0.628
-0.4482,-0.6333,0.6309
-0.3294,-0.6999,0.6338
-0.2009,-0.7446,0.6366
-0.0664,-0.7659,0.6395
0.0697,-0.7632,0.6423
0.2031,-0.7365,0.6452
0.3297,-0.6865,0.6481
0.4454,-0.6147,0.6509
0.5464,-0.5235,0.6538
0.6294,-0.4155,0.6567
0.6916,-0.2945,0.6595
0.731,-0.1641,0.6624
0.7461,-0.0289,0.6652
0.7364,0.1069,0.6681
0.702,0.2387,0.671
0.6442,0.3619,0.6738
0.5647,0.4724,0.6767
0.4662,0.5664,0.6795
0.3521,0.6406,0.6824
0.2261,0.6923,0.6853
0.0927,0.7196,0.6881
-0.0434,0.7216,0.691
-0.1775,0.6979,0.6938
-0.3047,0.6494,0.6967
-0.4205,0.5778,0.6996
-0.5205,0.4854,0.7024
-0.6012,0.3757,0.7053
-0.6593,0.2526,0.7082
-0.6928,0.1206,0.711
-0.7001,-0.0154,0.7139
-0.681,-0.1502,0.7167
-0.636,-0.2787,0.7196
-0.5668,-0.396,0.7225
-0.4759,-0.4974,0.7253
-0.3668,-0.5789,0.7282
-0.2438,-0.6373,0.731
-0.1116,-0.67,0.7339
0.0245,-0.6757,0.7368
0.1589,-0.654,0.7396
0.2862,-0.6056,0.7425
0.4011,-0.5325,0.7454
0.4987,-0.4375,0.7482
0.5749,-0.3246,0.7511
0.6263,-0.1985,0.7539
0.6505,-0.0644,0.7568
0.6464,0.0717,0.7597
0.614,0.204,0.7625
0.5546,0.3266,0.7654
0.4707,0.4339,0.7682
0.366,0.521,0.7711
0.2451,0.5839,0.774
0.1136,0.6194,0.7768
-0.0225,0.6258,0.7797
-0.1567,0.6025,0.7825
-0.2827,0.5506,0.7854
-0.3943,0.4724,0.7883
-0.4859,0.3716,0.7911
-0.5528,0.2529,0.794
-0.5917,0.1223,0.7969
-0.6002,-0.0137,0.7997
-0.5779,-0.1481,0.8026
-0.5256,-0.2739,0.8054
-0.4459,-0.3845,0.8083
-0.3429,-0.4737,0.8112
-0.2221,-0.5367,0.814
-0.0899,-0.5698,0.8169
0.0464,-0.5708,0.8197
0.1791,-0.5397,0.8226
0.3005,-0.4778,0.8255
0.4036,-0.3886,0.8283
0.482,-0.2771,0.8312
0.531,-0.1498,0.834
0.5471,-0.0145,0.8369
0.5294,0.1207,0.8398
0.4784,0.2472,0.8426
0.3973,0.3568,0.8455
0.2911,0.4422,0.8484
0.1665,0.4977,0.8512
0.0319,0.5192,0.8541
-0.1038,0.5049,0.8569
-0.2309,0.4555,0.8598
-0.3404,0.3741,0.8627
-0.4241,0.2664,0.8655
-0.4757,0.1402,0.8684
-0.4908,0.0046,0.8712
-0.468,-0.1299,0.8741
-0.4087,-0.2528,0.877
-0.3172,-0.354,0.8798
-0.2006,-0.425,0.8827
-0.0686,-0.4595,0.8856
0.0678,-0.454,0.8884
0.1966,-0.4086,0.8913
0.306,-0.327,0.8941
0.3856,-0.2161,0.897
0.4276,-0.0862,0.8999
0.4273,0.0504,0.9027
0.3841,0.18,0.9056
0.3019,0.2891,0.9084
0.1889,0.3659,0.9113
0.0569,0.4013,0.9142
-0.0793,0.3909,0.917
-0.204,0.3349,0.9199
-0.302,0.2395,0.9227
-0.3603,0.1158,0.9256
-0.3708,-0.0205,0.9285
-0.3312,-0.1515,0.9313
-0.2459,-0.2585,0.9342
-0.1265,-0.3255,0.9371
0.0095,-0.3413,0.9399
0.1408,-0.3023,0.9428
0.2452,-0.2136,0.9456
0.3038,-0.0897,0.9485
0.3044,0.0474,0.9514
0.2452,0.1712,0.9542
0.1369,0.2555,0.9571
0.0017,0.2802,0.9599
-0.1289,0.2375,0.9628
-0.2215,0.1357,0.9657
-0.2489,0.0007,0.9685
-0.2,-0.1281,0.9714
-0.0873,-0.2079,0.9742
0.051,-0.2065,0.9771
0.1591,-0.1198,0.98
0.1837,0.017,0.9828
0.1048,0.132,0.9857
-0.0345,0.1469,0.9886
-0.1249,0.0386,0.9914
-0.06,-0.0884,0.9943
0.0705,-0.0271,0.9971
0,0,1
